Gene,B4APH9540922,B4APH9550922,B4APH9500922,B4APH9560922,B4APH9690922,B4AP9010922,B4AP8920922,B4AP9020922,B4AP9530922,B4AP9060922,B4AP9200922,B4AP9480922,B4AP9490922,B4AP9750922,B4AP9400922
5730507C01Rik,4.368233172,3.120052793,42.41938866,4.241653155,0,0,8.967262003,0,20.67682839,0.984147635,0,0,4.083454345,7.614909149,8.499073017
5730522E02Rik,104.8375961,110.2418654,45.37888089,94.37678269,87.69380027,148.3584169,131.5198427,59.87284496,152.2566454,105.3037969,104.0757386,94.8722902,168.4424917,166.4401571,134.9227841
6030458C11Rik,1936.000942,1864.751553,2114.063951,1826.031683,2380.521287,2163.226105,2073.430248,2368.606033,2095.878514,2128.711334,2111.696735,2190.403096,1727.301188,2188.742458,2226.75713
6030468B19Rik,13.97834615,12.48021117,14.79746116,3.181239866,0,20.04843471,7.970899558,10.88597181,15.03769337,9.841476348,4.163029542,17.72339487,22.4589989,4.351376656,38.24582857
6030498E09Rik,0,0,0,0,0,0,9.963624448,0,0.939855836,0,2.081514771,4.170210558,0,6.527064985,2.124768254
6330403K07Rik,16112.66488,16036.03134,13701.46254,15642.15642,12830.69915,15011.26549,15939.80639,17842.1078,10729.39422,13127.5453,14423.85661,13348.844,14294.13193,10904.5499,13822.67988
6330411D24Rik,6.989173075,64.48109106,40.44639384,32.87281195,32.8851751,55.13319545,21.91997379,58.96568064,76.1283227,21.65124797,39.54878065,43.78721086,25.52158966,19.58119495,6.374304762
6430548M08Rik,15446.0725,16541.47989,15452.49544,16338.84795,16434.36626,15898.40873,16067.34079,18132.40038,16439.95828,14783.86577,16589.67273,13841.9714,16862.62472,15255.92656,17628.13982
6430550D23Rik,86.4910168,45.7607743,83.8522799,59.38314416,42.93342305,121.29303,64.76355891,39.91522997,56.39135015,67.9061868,79.0975613,34.4042371,23.47986248,47.86514322,71.17973651
6430571L13Rik,364.3106465,347.3658776,349.2200834,316.00316,296.880053,296.7168337,353.7086679,307.5287036,614.6657166,231.2746942,334.0831208,366.9785291,237.8612156,350.2858208,233.724508
6820408C15Rik,85.61737017,174.7229564,169.6775546,187.6931521,136.1080858,257.622386,151.4470916,205.0191358,198.3095814,113.176978,87.42362038,256.4679493,169.4633553,41.33807824,108.363181
8030474K03Rik,0,0,9.864974106,0,0,0,0,0,0.939855836,0,0,4.170210558,0,0,0
9030624G23Rik,16.59928605,2.080035195,14.79746116,15.90619933,1.826954172,13.03148256,5.978174669,0,15.97754921,32.47687195,17.69287555,27.10636863,20.41727172,0,35.05867619
9130008F23Rik,15.72563942,41.60070391,13.81096375,34.99363853,14.61563338,0,0,0,5.639135015,5.904885809,1.040757386,7.297868477,10.20863586,16.31766246,11.6862254
9130019O22Rik,200.9387259,206.9635019,140.0826323,247.0762963,317.890026,194.4698167,176.3561527,236.7698869,215.2269864,183.0514601,200.8661754,219.9786069,202.1309901,262.1704436,229.4749714
9130023H24Rik,249.8629374,146.6424813,195.3264873,138.9141408,192.7436652,262.6344947,289.9414714,221.3480935,198.3095814,226.353956,239.3741987,213.7232911,204.1727172,248.0284694,202.9153683
9130401M01Rik,688.4335479,692.6517201,857.2662498,647.9125194,689.6752001,709.7145888,779.1554318,678.5589095,859.9680897,806.0169129,657.7586676,779.8293744,665.6030582,924.6675395,853.094454
9330159F19Rik,4173.409972,4079.989036,3799.988026,4280.888446,4319.83314,3798.175956,3755.290054,3517.076059,3433.293368,3794.87328,3949.674278,4347.444507,3324.9527,3957.577069,3356.071457
9430015G10Rik,1092.058293,851.7744125,982.551421,904.5325352,826.696763,853.0608969,660.5883009,550.6487408,839.2912614,835.5413419,1016.819966,817.3612694,827.9203684,793.0383956,676.738689
9430038I01Rik,89.11195671,183.0430972,71.02781357,147.3974471,149.8102421,265.6417599,210.2324759,102.5095679,152.2566454,141.7172594,148.8283061,151.1701327,123.5244939,144.6832738,98.80172382
9430069I07Rik,5.241879806,6.240105586,0,0,3.653908345,0,11.95634934,0,7.518846686,0,0,0,0,0,0
9530068E07Rik,5345.843756,5486.092828,5281.707137,5108.010811,5242.444998,5376.990189,5159.164739,5601.739661,5602.480637,5190.394626,5516.014143,6003.018098,4771.516402,5211.86139,5646.571635
9930012K11Rik,100.469363,63.44107346,67.08182392,75.28934349,89.52075444,110.2663909,74.72718336,72.5731454,97.74500692,190.9246411,99.91270901,124.0637641,192.9432178,174.0550663,148.7337778
9930021J03Rik,3133.770478,3272.93538,3234.72501,3262.891689,3444.722092,3416.253275,3384.643225,3569.69159,3422.015098,3261.465262,3766.500978,3344.508868,2957.441809,3064.45701,3052.229597
9930111J21Rik1,101.3430096,101.9217246,139.0961349,48.77901128,147.0698109,135.3269343,109.5998689,216.8122719,52.6319268,148.6062929,156.1136078,115.723343,163.3381738,131.6291439,105.1760286
9930111J21Rik2,344.2167739,172.6429212,113.4472022,232.2305102,209.1862527,387.9372116,172.370703,224.0695864,142.858087,210.6075938,224.8035953,238.7445545,237.8612156,240.4135603,214.6015937
a,0,5.200087989,0,0,0,0,3.985449779,0,0,0.984147635,0,0,6.125181517,0,8.499073017
A030005L19Rik,20.96751923,1.040017598,0.986497411,1.060413289,20.0964959,16.03874777,13.94907423,23.58627226,20.67682839,0.984147635,18.73363294,36.48934238,0,15.2298183,23.3724508
A130010J15Rik,317.1337283,353.6059832,293.9762284,340.3926657,279.5239884,363.87909,510.1375717,212.2764503,310.1524258,237.17958,347.6129668,435.7870033,357.3022552,318.7383401,231.5997397
A1cf,0,4.160070391,1.972994821,0,5.480862517,8.019373884,0,0,0,3.936590539,0,0,0,6.527064985,0
A2m,1811.069473,1433.14425,3778.285083,1067.836182,3126.832066,1139.753513,1437.751008,776.5326558,1514.107751,1117.007565,774.3234948,1086.33985,524.7238833,1199.892113,755.3551144
A2ml1,251.6102307,358.8060712,252.5433371,234.3513368,274.9566029,325.787064,309.8687203,363.7728913,305.4531466,506.8360319,270.5969202,359.6806606,277.6748954,455.8067048,394.1445111
A3galt2,29.70398557,11.44019357,17.75695339,20.14785248,8.221293775,20.04843471,0,0,18.79711672,1.96829527,7.285301699,22.93615807,12.25036303,11.96628581,0
A430005L14Rik,906.8452065,926.6556796,941.1185298,805.9140994,808.4272213,759.8356755,891.7443881,988.8091061,875.945639,911.3207098,836.768938,965.4037442,661.5196039,914.876942,708.6102128
A430033K04Rik,944.4120118,801.8535678,689.56169,797.4307931,763.666844,533.2883633,705.4246109,673.1159236,736.8469753,604.2666478,822.1983346,504.5954775,530.8490648,690.7810442,477.0104731
A4galt,94.35383651,148.7225165,178.5560313,234.3513368,165.3393526,179.4334907,157.4252663,183.2471921,160.7153479,270.6405996,203.9884476,70.89357949,178.6511276,310.0355868,310.2161651
A4gnt,10.48375961,8.320140782,0,4.241653155,11.87520212,0,0,0,0,5.904885809,10.40757386,1.04255264,12.25036303,0,0
A530016L24Rik,35.81951201,8.320140782,5.918984464,6.362479732,8.221293775,19.04601298,0,29.02925816,10.33841419,13.77806689,22.89666248,21.89360543,23.47986248,15.2298183,16.99814603
A530064D06Rik,0,2.080035195,0,0,7.307816689,0,0,0,0,9.841476348,0,0,1.020863586,23.93257161,0
A630001G21Rik,82.12278363,68.64116145,54.25735759,102.860089,96.82857113,100.2421736,66.7562838,37.19373702,50.75221513,83.65254896,98.87195162,70.89357949,108.2115401,36.98670158,56.30635874
A630089N07Rik,159.0036875,121.6820589,164.7450676,251.3179494,92.2611857,113.2736561,115.5780436,142.4247979,107.1435653,179.1148695,141.5430044,163.6807644,49.00145214,140.3318972,106.2384127
A630095N17Rik,0,14.56024637,7.891979285,3.181239866,9.134770862,14.0339043,21.91997379,7.25731454,1.879711672,0,3.122272157,7.297868477,4.083454345,5.439220821,12.74860952
A830018L16Rik,3056.015927,4243.271799,3689.500316,3047.627792,4166.36899,4426.694384,4712.794364,4087.682415,4340.25425,4510.34861,4293.124215,4343.274296,3546.480098,4599.405126,4541.692143
A830031A19Rik,27.9566923,1.040017598,15.78395857,9.543719598,10.04824795,16.03874777,57.7890218,0,32.89495425,26.57198614,28.10044941,23.97871071,19.39640814,25.02041577,24.43483492
A930003A15Rik,13.10469952,22.88038715,30.58141973,61.50397074,9.134770862,19.04601298,11.95634934,34.47224407,0,82.66840132,7.285301699,46.91486878,30.62590759,47.86514322,37.18344445
A930007A09Rik,110.0794759,114.4019357,75.96030062,95.43719598,81.29946067,107.2591257,178.3488776,110.6740467,102.4442861,84.63669659,184.2140572,93.82973756,160.275583,78.32477982,133.8604
A930009A15Rik,21.84116586,14.56024637,45.37888089,22.26867906,31.05822093,1.002421736,4.981812224,0,28.19567507,60.03300572,42.67105281,40.65955294,10.20863586,15.2298183,0
A930018P22Rik,3.494586538,8.320140782,0,0,0,0,0,5.442985905,11.27827003,7.873181078,1.040757386,8.340421116,0,0,10.62384127
AA467197,29.70398557,14.56024637,13.81096375,12.72495946,18.26954172,40.09686942,14.94543667,18.14328635,34.77466592,7.873181078,8.326059084,6.255315837,8.16690869,13.05412997,22.31006667
AA986860,147.6462812,198.6433612,120.3526841,172.8473661,115.0981129,157.3802125,152.4434541,183.2471921,143.7979429,148.6062929,182.1325425,181.4041593,137.8165841,114.2236372,177.4181492
Aaas,562.6284325,698.8918257,623.4663635,535.5087108,717.0795126,540.3053154,531.0611831,512.5478394,678.5759134,592.4568761,608.8430705,605.7230836,584.9548349,590.6993811,509.944381
Aacs,1921.148949,2284.918662,1891.115536,2181.270135,2161.286786,2282.514292,2651.320466,2407.614099,2529.152054,2730.025539,2514.469843,2390.573202,2175.460302,2658.691137,2563.532899
AAdacl4fm3,0,0,0,0,0,0,0,0,0,0,8.326059084,12.51063167,4.083454345,0,6.374304762
Aadat,13.97834615,10.40017598,17.75695339,6.362479732,19.18301881,7.016952149,3.985449779,23.58627226,0.939855836,7.873181078,1.040757386,13.55318431,20.41727172,5.439220821,16.99814603
Aagab,2931.084458,3255.255081,2712.867879,2830.243067,2931.34797,2743.62829,2896.425627,2535.524268,3050.772043,2897.330637,2788.189036,3095.338787,2955.400082,3040.524439,3404.941127
Aak1,20846.95599,22225.17606,21501.69756,21725.74746,24616.38052,22422.16938,22782.82366,21836.35229,23796.20991,22940.48137,24908.44651,21177.37177,19801.69098,24478.66938,20699.49233
Aamdc,885.8776873,968.2563835,1035.822281,916.1970814,1066.941237,1041.516183,1008.318794,1033.260158,1071.435653,910.3365622,989.7602736,939.3399282,852.4210945,1060.64806,1076.195121
Aamp,6276.277421,6222.425287,5849.929645,6753.772235,5931.20672,6144.845239,6367.752385,5948.27643,6188.010823,7042.560475,6147.753876,6607.698629,6135.390153,6249.664723,6750.388743
Aanat,19.22022596,18.72031676,20.71644562,18.02702591,16.44258755,22.05327818,1.99272489,0,4.699279179,30.50857668,8.326059084,7.297868477,27.56331683,26.10825994,19.12291429
Aar2,2108.109329,2522.042674,2420.864646,2328.667582,2062.631261,2361.705609,2283.662724,2345.926925,2535.731045,2274.365184,2130.430368,2347.828544,2385.758201,1915.693573,2511.476076
Aard,218.4116586,278.7247162,206.1779588,206.7805913,127.8867921,183.4431776,144.4725545,174.175549,223.6856889,184.0356077,136.3392175,160.5531065,177.630264,287.1908593,269.8455683
Aars1,7603.346659,9071.033487,7320.797284,9014.573367,8625.964125,8581.732478,7861.29969,9364.65725,9141.037859,8703.801682,8923.453823,8641.718829,7817.773343,8088.12136,8391.77222
Aars2,1451.12706,1414.423933,1340.649981,1504.726457,1676.230453,1444.489721,963.4824841,1000.602242,1379.708367,1403.394527,1569.462137,1363.658853,1123.970808,1365.244426,1559.579899
Aarsd1,297.9135023,245.4441531,289.0437413,255.5596026,272.2161717,204.494034,223.1851876,184.1543565,255.6407873,225.3698084,193.5808737,253.3402914,321.5720297,254.5555344,208.2272889
Aasdh,712.8956537,480.4881301,514.9516484,618.2209473,547.1727746,454.0970462,630.6974276,597.8212853,648.5005267,701.6972636,576.5795916,551.5103463,579.850517,806.0925256,429.2031873
Aasdhppt,1259.798447,1634.907664,1663.234634,1274.616773,1310.839619,1238.993265,1484.580043,1867.85133,1374.069232,1441.776285,1308.232034,1582.594907,1389.395341,1144.412061,1229.178435
Aass,384.4045191,480.4881301,385.7204876,281.0095215,307.841778,256.6199643,553.9775193,254.0060089,383.461181,463.533536,267.4746481,430.5742401,669.6865125,386.1846783,750.0431937
Aatf,551.2710263,611.5303475,562.3035241,477.1859799,542.6053892,642.5523325,607.7810913,746.5962333,627.8236983,580.6471045,656.7179103,518.1486618,600.2677887,549.3613029,517.3810699
Aatk,18563.24369,17814.46143,17126.58155,21559.26257,18923.59132,18577.88202,17978.36395,16748.06763,17829.0652,17709.73669,17658.53056,16743.39539,18585.84245,18242.05879,17668.51042
AB124611,89.11195671,67.60114385,91.74425919,13.78537275,128.8002691,64.15499107,99.63624448,48.07970883,26.3159634,48.2232341,45.79332496,26.06381599,33.68849834,94.64244228,15.93576191
Abat,23902.09827,23459.67695,22223.81367,25232.5342,20039.86032,23034.64906,20389.56107,23086.42472,18803.69571,17561.1304,18956.35502,20289.11692,22952.07601,16974.72034,17982.97612
Abca1,5455.049585,4244.311816,5042.974763,4188.63249,5735.722624,5092.302416,6281.068852,4930.438066,4299.840449,3713.189026,4421.137374,4141.019084,5862.819576,4054.3952,3720.469213
Abca12,0,14.56024637,6.905481875,28.63115879,17.35606464,7.016952149,21.91997379,32.65791543,25.37610757,16.73050979,19.77439032,6.255315837,10.20863586,30.4596366,42.49536508
Abca13,29.70398557,3.120052793,37.4869016,73.16851692,12.78867921,32.07749554,40.85086024,9.071643175,86.46673689,13.77806689,0,37.53189502,33.68849834,17.40550663,101.9888762
Abca14,0,0,0,0,0,10.02421736,0,0,4.699279179,0,0,10.4255264,4.083454345,0,0
Abca17,32.32492547,24.96042234,67.08182392,38.17487839,21.92345007,16.03874777,0,21.77194362,10.33841419,9.841476348,36.42650849,8.340421116,12.25036303,4.351376656,19.12291429
Abca2,19455.2369,19000.08149,19032.49454,22006.75698,21763.59158,21249.33595,18726.63215,19918.60692,19769.86751,18313.01919,18983.41471,21238.88237,20048.73997,17753.61676,17665.32327
Abca3,4694.977013,4895.362832,4267.587798,5074.077586,4886.188934,6559.847837,6128.625398,6965.20763,5781.053246,5964.918814,6347.579294,5748.635254,5702.543993,5710.094017,5638.072562
Abca4,917.3289661,225.6838187,1424.502261,256.6200159,684.1943375,345.8354988,290.9378339,753.8535479,453.0105128,758.7778264,278.9229793,372.1912923,484.9102034,389.4482108,700.1111397
Abca5,3905.200456,3665.022014,3788.150057,3750.681802,3565.301067,3702.945891,3917.697133,3731.166838,3802.656712,3699.410959,4381.588593,4251.529664,3447.456331,3737.832548,3612.106032
Abca6,165.1192139,238.1640299,253.5298345,250.2575361,189.0897568,270.6538686,130.5234803,215.9051076,234.0241031,188.9563459,224.8035953,301.2977128,199.0683993,244.7649369,279.4070254
Abca7,1269.40856,1476.824989,1259.757193,1178.119164,1337.330454,1379.332308,1398.892873,1288.173331,1617.491893,1451.617761,1156.281455,1089.467508,1145.408944,1565.407752,1214.305057
Abca8a,1537.618077,1459.14469,1782.600821,1747.5611,2149.411584,1878.538332,1511.481829,1716.354889,1228.391577,1622.85945,1367.555205,2004.828726,1796.719912,1175.959541,1386.411286
Abca8b,1505.293151,1521.545745,1284.419629,1513.209763,1446.034227,1346.252391,1331.140226,1495.91396,1375.009088,1323.678569,1678.741663,1218.744036,1389.395341,1397.879751,1218.554594
Abca9,1184.664836,942.2559435,1149.269483,1341.42281,890.640159,1189.8746,1167.736785,1123.976589,1021.623294,1341.393226,1469.549428,989.3824549,1722.19687,1292.358867,1434.218572
Abcb10,2122.961322,1872.031676,1821.07422,2052.960127,1806.857676,1960.736915,2133.211994,2191.708991,1997.193651,1724.226656,1845.262845,2060.084016,1772.219186,1668.752948,1652.007318
Abcb11,5.241879806,1.040017598,0,0,0,0,0,1.814328635,0,0,0,6.255315837,0,0,0
Abcb1a,2520.47054,1523.625781,2836.180056,2810.095215,2110.132069,2175.255166,2578.586007,1968.546569,2290.428672,2139.536958,2589.404375,1867.211777,2563.388465,2020.126613,2214.008521
Abcb1b,322.3756081,206.9635019,292.0032336,377.5071308,367.2177886,444.0728288,267.0251352,332.0221402,288.5357416,441.882288,476.6668826,320.0636603,348.1144829,328.5289376,243.2859651
Abcb4,443.8124903,431.607303,340.3416067,398.7153965,524.3358475,405.9808029,522.0939211,533.4126187,421.9952703,400.5480874,388.2025048,375.3189502,575.7670626,417.732159,411.1426572
Abcb6,165.9928605,139.3623581,119.3661867,133.6120744,117.8385441,111.2688126,225.1779125,99.78807493,174.8131855,118.0977162,216.4775362,186.6169225,190.9014906,115.3114814,140.2347048
Abcb7,2727.524793,2504.362375,2881.558936,2628.764543,3027.263064,2735.608916,2402.229854,2961.891497,2613.739079,2601.102199,2801.718882,2640.785836,2356.153157,2360.621836,2416.923889
Abcb8,2296.817002,2445.081372,2663.543009,2225.807493,2341.241772,2796.756642,2836.64388,2498.330531,2695.506537,2974.094152,2662.257392,2858.679338,2848.209406,2766.387709,2730.327207
Abcb9,2819.257689,2426.361055,2718.786864,2604.375037,2466.388133,2166.23337,2174.062855,2619.890549,2187.984386,2310.778646,2380.212141,2344.700886,2894.148267,2121.29612,2580.531045
Abcc1,1120.888632,995.296841,1224.243287,1153.729658,1260.598379,1114.69297,1241.467606,1053.217773,1109.029886,1281.36022,1212.482354,1228.127009,1198.49385,1303.237309,1223.866514
Abcc10,773.1772714,435.7673734,636.2908299,748.6517818,647.6552541,580.4021849,796.0935934,376.4731918,738.7266869,433.0249593,597.3947393,575.489057,563.5166996,715.80146,588.5608064
Abcc12,62.90255768,31.20052793,65.1088291,40.29570497,21.00997298,77.18647364,62.77083402,24.49343657,76.1283227,49.20738174,30.18196418,79.2340006,75.54390538,73.97340316,48.86966985
Abcc2,10.48375961,6.240105586,8.878476696,4.241653155,10.96172503,13.03148256,5.978174669,14.51462908,11.27827003,9.841476348,23.93741987,18.76594751,23.47986248,10.87844164,0
Abcc3,359.0687667,262.0844346,189.4075028,212.0826577,463.1328827,248.6005904,199.272489,237.6770512,227.4451123,301.1491762,267.4746481,188.7020278,413.4497524,157.7374038,308.0913969
Abcc4,1207.379649,839.2942013,1303.163079,1031.78213,1154.635037,1133.738983,1134.856825,1192.921078,1123.127724,1261.677268,1101.121314,843.4250854,1309.767981,1245.581568,1198.369295
Abcc5,8657.838147,6580.191341,7932.425679,8356.056715,7728.929626,7765.761185,7685.939899,6223.147218,7233.130512,8413.47813,8095.010945,6975.719711,8244.494322,7946.701619,6819.443712
Abcc6,112.7004158,50.96086229,101.6092333,131.4912478,99.56900239,176.4262255,113.5853187,153.3107697,83.64716939,192.8929364,224.8035953,50.0425267,109.2324037,65.27064985,66.93020001
Abcc8,1470.347286,1395.703616,1157.161463,1268.254293,1349.205656,1582.82392,1616.099885,1253.701087,1916.366049,1549.048377,1682.904692,1177.04193,1288.329846,1589.340324,1400.222279
Abcc9,649.1194493,369.2062472,813.8603638,537.6295373,589.1927206,569.3755458,550.988432,349.2582623,545.1163848,483.2164887,530.7862666,383.6593713,808.5239603,471.0365231,619.3699461
