Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Cdc27,3416.033258,-0.07309862,0.066788797,-1.09447427,0.273747026,0.99947604
Cdc34,2175.619186,0.153293113,0.109687966,1.397538105,0.162251816,0.99947604
Cdc34b,9.377134526,0.17543253,1.293227811,0.135654777,0.8920942,0.99947604
Cdc37,6259.457428,0.016116134,0.067055726,0.240339419,0.810067139,0.99947604
Cdc37l1,8815.682246,-0.002598482,0.07090519,-0.036647271,0.970766252,0.99947604
Cdc40,2009.755323,0.012176011,0.090111296,0.135121913,0.892515485,0.99947604
Cdc42,14248.5243,0.027058715,0.054917948,0.492711681,0.622216323,0.99947604
Cdc42bpa,19082.05528,0.022849032,0.05528709,0.413279705,0.679401698,0.99947604
Cdc42bpb,8190.888295,0.000321255,0.059098229,0.005435955,0.995662757,0.999497784
Cdc42bpg,659.1018059,-0.263976001,0.219550729,-1.202346274,0.229229396,0.99947604
Cdc42ep1,1625.21987,0.14425412,0.135954793,1.061044757,0.288669562,0.99947604
Cdc42ep2,837.3318766,0.076814524,0.150219716,0.511347817,0.609107528,0.99947604
Cdc42ep3,610.5662825,0.11262632,0.178291238,0.63169857,0.527583862,0.99947604
Cdc42ep4,2642.552506,-0.086090748,0.106041646,-0.811857899,0.416873174,0.99947604
Cdc42ep5,89.93223004,-0.348471928,0.46745896,-0.745459939,0.45599372,0.99947604
Cdc42se1,3274.754328,-0.012333952,0.081111988,-0.152060785,0.879138994,0.99947604
Cdc42se2,8450.136833,0.003451949,0.06314391,0.05466796,0.956402995,0.99947604
Cdc45,88.74302201,-0.114642981,0.40547161,-0.282739846,0.777376269,0.99947604
Cdc5l,2745.181095,-0.056469214,0.078388176,-0.720379229,0.471291535,0.99947604
Cdc5lrt1,1.256603652,-1.417585082,3.420825907,-0.414398487,0.678582296,0.99947604
Cdc5lrt4,1.339579934,1.214285376,3.47496531,0.349438129,0.726760413,0.99947604
Cdc6,39.65078605,0.2326417,0.56368492,0.412715849,0.679814812,0.99947604
Cdc7,598.3613206,0.113275575,0.189130414,0.598928393,0.549220637,0.99947604
Cdc73,2983.671358,-0.01059243,0.084079196,-0.125981575,0.899746509,0.99947604
Cdca2,23.5516237,-0.799441233,0.884190992,-0.90414994,0.3659159,0.99947604
Cdca3,63.50981876,-0.307552692,0.461593353,-0.666284925,0.505228999,0.99947604
Cdca4,400.3060887,0.175732258,0.216292724,0.8124742,0.416519585,0.99947604
Cdca5,14.67052243,0.614405215,1.524730653,0.402959837,0.686977771,0.99947604
Cdca7,162.1135738,-0.287447674,0.226001771,-1.271882396,0.203414908,0.99947604
Cdca7l,55.91762129,-0.216918533,0.465676605,-0.46581368,0.641348872,0.99947604
Cdca8,79.5130194,1.145832598,0.379031628,3.023052729,0.002502386,0.607558558
Cdcp1,33.02004728,-1.105922809,0.468872854,-2.358683806,0.018339875,0.972723464
Cdcp3,13.03942364,-1.617160863,1.2904118,-1.253213015,0.210128195,0.99947604
Cdh1,485.4843554,0.595879868,0.381521986,1.561849353,0.118323482,0.99947604
Cdh10,1741.309555,0.095049714,0.10026563,0.947979024,0.343140133,0.99947604
Cdh11,3113.512251,0.055192004,0.113617031,0.485772281,0.62712863,0.99947604
Cdh12,784.6208361,-0.06815057,0.171869555,-0.396524971,0.69171779,0.99947604
Cdh13,3901.750433,0.00586771,0.12232887,0.047966682,0.961742796,0.99947604
Cdh15,179.1630182,-0.651542472,0.463087794,-1.406952376,0.159441511,0.99947604
Cdh17,5.153629644,4.905549472,1.87098449,2.621908145,0.008743899,0.868477874
Cdh18,919.1243587,-0.308859926,0.141373848,-2.184703391,0.028910601,0.99947604
Cdh19,704.1176898,-0.133942245,0.171554802,-0.780754859,0.434946688,0.99947604
Cdh2,5315.5001,0.000160377,0.095285083,0.001683131,0.998657057,0.999497784
Cdh20,1303.566407,0.041795452,0.124042914,0.336943487,0.736159502,0.99947604
Cdh22,2372.278381,0.010963023,0.143021561,0.076652936,0.938899646,0.99947604
Cdh23,301.5952967,0.025899589,0.23508413,0.110171577,0.912273303,0.99947604
Cdh24,773.5243677,-0.035190971,0.175298101,-0.200749302,0.840894607,0.99947604
Cdh26,47.22520989,-0.570038621,0.754534084,-0.755484255,0.449958476,0.99947604
Cdh3,78.07378983,0.444419267,0.481287708,0.923396254,0.355800743,0.99947604
Cdh4,1416.545825,0.062804361,0.180505251,0.347936474,0.727887892,0.99947604
Cdh5,971.9710294,0.092613136,0.176885624,0.523576387,0.600573209,0.99947604
Cdh6,1277.730542,0.197389339,0.141301157,1.396940708,0.162431402,0.99947604
Cdh7,1110.368701,0.056635196,0.143813234,0.393810738,0.693720776,0.99947604
Cdh8,2419.669407,0.040800134,0.130199314,0.313366739,0.754002051,0.99947604
Cdh9,916.7559572,0.166258125,0.140558353,1.182840585,0.236872333,0.99947604
Cdhr1,406.9058477,-0.25092768,0.304264699,-0.824701915,0.409540844,0.99947604
Cdhr2,63.12982363,0.043031878,0.622888754,0.069084372,0.944922461,0.99947604
Cdhr3,198.7684357,-1.26435742,0.406473801,-3.110550835,0.001867388,0.517568198
Cdhr4,138.4587884,-1.568790123,0.320729405,-4.891319898,1.00162019478172e-06,0.004539405
Cdin1,535.0637329,-0.103484521,0.15339602,-0.674623244,0.499915161,0.99947604
Cdip1,10681.62213,0.028208171,0.071458383,0.394749636,0.693027667,0.99947604
Cdipt,5953.500011,-0.075891924,0.058525877,-1.296724249,0.194726083,0.99947604
Cdiptos,61.09925844,0.198224449,0.514449204,0.385313938,0.700004836,0.99947604
Cdk1,77.49709721,-0.391227808,0.567380597,-0.689533286,0.490487734,0.99947604
Cdk10,2407.749575,0.015143687,0.080525783,0.188060097,0.850829541,0.99947604
Cdk11b,3245.743419,0.088606709,0.076899037,1.152247322,0.249219457,0.99947604
Cdk12,1594.336371,-0.098105521,0.106736565,-0.919136949,0.358023945,0.99947604
Cdk13,3739.989626,0.012619949,0.069587884,0.181352678,0.856090761,0.99947604
Cdk14,13729.53355,-0.003164743,0.086406673,-0.036626136,0.970783104,0.99947604
Cdk15,29.51082267,-0.051761749,0.569050547,-0.090961601,0.927523103,0.99947604
Cdk16,13747.05537,0.058572748,0.072937773,0.803050952,0.421945285,0.99947604
Cdk17,9800.96739,0.050108357,0.081569838,0.614300067,0.539017058,0.99947604
Cdk18,2267.806661,0.013996098,0.12136842,0.115319105,0.908192196,0.99947604
Cdk19,4636.476238,0.014793384,0.097192221,0.152207488,0.879023288,0.99947604
Cdk2,217.8704879,-0.138448609,0.246649869,-0.561316369,0.574581884,0.99947604
Cdk20,567.7523718,-0.082162623,0.15537043,-0.528817634,0.596931964,0.99947604
Cdk2ap1,2454.172978,0.179826164,0.104882713,1.714545315,0.086428622,0.99947604
Cdk2ap1rt,32.06922068,-0.016612558,0.546080681,-0.030421435,0.97573095,0.99947604
Cdk2ap2,993.8370984,-0.06947824,0.111983591,-0.620432329,0.534973194,0.99947604
Cdk4,1957.589726,-0.083913527,0.095149164,-0.881915547,0.377822479,0.99947604
Cdk5,4678.28211,0.016634791,0.066243417,0.25111614,0.801724318,0.99947604
Cdk5r1,15833.0393,0.058769087,0.070457104,0.834111584,0.404218108,0.99947604
Cdk5r2,17122.10198,0.132048969,0.079012421,1.671243167,0.094673657,0.99947604
Cdk5rap1,491.2659605,-0.395031098,0.213616079,-1.849257319,0.064420666,0.99947604
Cdk5rap2,1615.245617,-0.188648648,0.125657867,-1.501288004,0.133281086,0.99947604
Cdk5rap3,1622.149427,-0.012745615,0.10783428,-0.118196317,0.905912108,0.99947604
Cdk6,221.2870867,0.077580828,0.272865418,0.284319018,0.776165913,0.99947604
Cdk7,1014.573609,-0.254418984,0.118040508,-2.155353185,0.031134207,0.99947604
Cdk8,1496.478576,-0.033238573,0.08395536,-0.395907697,0.692173122,0.99947604
Cdk9,3845.260753,0.214557155,0.097035419,2.211122041,0.027027387,0.99947604
Cdkal1,615.6417248,0.303203657,0.162444734,1.866503449,0.061970962,0.99947604
Cdkl1,840.5816391,-0.151539768,0.14038454,-1.079461942,0.280381851,0.99947604
Cdkl2,2437.934469,-0.082611907,0.099987291,-0.826224069,0.408676997,0.99947604
Cdkl3,706.6636416,-0.147750681,0.136048319,-1.086016223,0.277471815,0.99947604
Cdkl4,912.6001772,0.099429294,0.162129921,0.613269245,0.539698325,0.99947604
Cdkl5,8680.364708,-0.033616478,0.091221037,-0.368516728,0.712487974,0.99947604
Cdkn1a,652.2762723,0.049288672,0.183504396,0.268596686,0.788240063,0.99947604
Cdkn1b,3118.825137,-0.020340621,0.089156826,-0.228144288,0.819534071,0.99947604
Cdkn1c,931.7832107,-0.136950462,0.194349242,-0.704661676,0.481020807,0.99947604
Cdkn2a,24.19768304,-0.052279551,0.571832551,-0.09142458,0.927155231,0.99947604
Cdkn2aip,879.1385206,0.219802263,0.130059752,1.690009853,0.09102607,0.99947604
Cdkn2aipnl,2518.594289,-0.155259164,0.126789174,-1.224545906,0.22074636,0.99947604
Cdkn2b,50.18270288,0.684357356,0.431565922,1.585753929,0.11279514,0.99947604
Cdkn2c,201.5525109,-0.449878236,0.34711509,-1.296049203,0.194958534,0.99947604
Cdkn2d,2063.026153,0.081061955,0.084315024,0.961417675,0.336342201,0.99947604
Cdkn3,40.47479425,0.087155209,0.732085815,0.119050536,0.905235319,0.99947604
Cdnf,105.1379067,-0.360465829,0.345143696,-1.044393491,0.296303374,0.99947604
Cdo1,1382.307058,0.135702064,0.140700614,0.964473859,0.334808408,0.99947604
Cdon,746.8617072,0.20504335,0.142894785,1.434925348,0.151308372,0.99947604
Cdpf1,381.303081,-0.03593879,0.232805386,-0.154372673,0.877315899,0.99947604
Cdr2,1444.739666,-0.16652661,0.135403988,-1.229850112,0.218753239,0.99947604
Cdr2l,1899.079925,-0.028233073,0.106596616,-0.264858995,0.791118088,0.99947604
Cdrt4,4.208356922,0.76639289,1.840162861,0.416481012,0.677058059,0.99947604
Cds1,5635.524312,-0.06102386,0.091723294,-0.665303841,0.505856174,0.99947604
Cds2,38504.28957,-0.102972927,0.068176686,-1.51038329,0.13094565,0.99947604
Cdsn,60.99831449,-0.635611934,0.461511341,-1.37724012,0.168438022,0.99947604
Cdt1,145.5988043,-0.090533592,0.31619224,-0.286324522,0.774629578,0.99947604
Cdv3,4481.828845,-0.048620181,0.079063856,-0.614948272,0.538588882,0.99947604
Cdx1,2.52889699,-2.230280747,2.708343802,-0.823485093,0.410232191,0.99947604
Cdyl,605.7438514,-0.019388563,0.129449862,-0.149776618,0.880940858,0.99947604
Cdyl2,295.0634797,-0.041676299,0.230226707,-0.181022868,0.856349626,0.99947604
Ceacam1,192.856485,-0.152927428,0.299558251,-0.510509818,0.609694338,0.99947604
Ceacam10,14.21524846,-0.225330716,0.930926341,-0.242049995,0.808741424,0.99947604
Ceacam15,6.557061507,0.594930875,1.669016634,0.356455929,0.721499151,0.99947604
Ceacam16,39.38983788,-0.232559102,0.662643793,-0.350956433,0.725621033,0.99947604
Ceacam18,1.933633607,-0.345090196,2.659450468,-0.129759964,0.896756339,0.99947604
Ceacam2,90.22709774,-0.358067279,0.475571771,-0.752919539,0.451498266,0.99947604
Ceacam20,2.085144672,-1.927318171,2.664097389,-0.723441335,NA,NA
Ceacam3,3.741526853,-1.185831868,2.304471591,-0.514578645,0.606847491,0.99947604
Ceacam9,2.771505171,2.82361621,2.310126155,1.222277928,0.221602543,0.99947604
Cebpa,1886.603263,0.087625337,0.138129155,0.634372495,0.525837756,0.99947604
Cebpb,944.0885284,-0.078742959,0.157761042,-0.499128037,0.617689187,0.99947604
Cebpd,908.055861,0.098860057,0.171916704,0.575046256,0.565260014,0.99947604
Cebpe,0.790749945,-3.500749859,3.674795702,-0.952637954,0.34077354,0.99947604
Cebpg,2317.031561,0.044011076,0.077269767,0.569576924,0.568964683,0.99947604
Cebpz,2095.871366,-0.034342546,0.108933885,-0.315260452,0.75256391,0.99947604
Cebpzos,723.9399291,-0.060597109,0.137044465,-0.442171151,0.65836536,0.99947604
Cecr2,453.1198854,0.09256584,0.190240049,0.486573886,0.626560334,0.99947604
Cel,2.295614929,-0.963944364,2.792304654,-0.345214611,0.729933035,0.99947604
Cela1,338.3657945,0.093225636,0.23550431,0.395855331,0.692211756,0.99947604
Cela2a,1.119381567,-2.032902422,3.696093256,-0.550013834,0.582309885,0.99947604
Celf1,10588.49487,-0.032480243,0.05424102,-0.598813275,0.549297409,0.99947604
Celf2,19143.94006,0.062914469,0.067505068,0.931996227,0.351338475,0.99947604
Celf3,5889.566613,0.149758637,0.074491579,2.010410299,0.044387781,0.99947604
Celf4,27241.72902,0.007904439,0.060104466,0.13151168,0.895370548,0.99947604
Celf5,9219.165742,0.212901899,0.086334171,2.466021227,0.013662324,0.930065421
Celf6,1569.480806,-0.18038968,0.147620691,-1.221980998,0.221714813,0.99947604
Celsr1,797.7760418,-0.169638054,0.141060844,-1.202587828,0.22913586,0.99947604
Celsr2,13917.17443,-0.000789304,0.07621875,-0.010355775,0.991737435,0.99947604
Celsr3,4449.993898,-0.037470608,0.127843636,-0.293097168,0.769447881,0.99947604
Cemip,1126.510497,-0.005591512,0.164489153,-0.033993199,0.972882574,0.99947604
Cemip2,868.0894322,-0.047163046,0.13850463,-0.340516026,0.733467956,0.99947604
Cenatac,361.083219,0.024936428,0.205979709,0.121062547,0.903641494,0.99947604
Cend1,12508.57391,0.036388503,0.075173858,0.484057947,0.628344745,0.99947604
Cenpa,110.954827,0.046978935,0.388035172,0.121068754,0.903636578,0.99947604
Cenpb,11400.39006,0.158854126,0.080611109,1.970623266,0.048766983,0.99947604
Cenpc1,1083.503977,-0.118529007,0.107383401,-1.103792639,0.269683099,0.99947604
Cenpe,113.2932992,-0.385732717,0.438398275,-0.879868236,0.378930694,0.99947604
Cenpf,138.123085,0.029128214,0.443172567,0.065726572,0.947595517,0.99947604
Cenph,16.38219197,-0.430266203,0.773502434,-0.556257078,0.578035125,0.99947604
Cenpi,33.33576121,0.194011611,0.778825768,0.249107848,0.803277359,0.99947604
Cenpj,236.2376621,0.009824308,0.209155754,0.046971252,0.96253614,0.99947604
Cenpk,24.80059688,-0.161608452,0.52991229,-0.304972077,0.760387419,0.99947604
Cenpl,122.3884917,-0.189678099,0.284231896,-0.667335725,0.504557712,0.99947604
Cenpm,113.3006235,-0.115601143,0.284310177,-0.4066022,0.684300181,0.99947604
Cenpn,94.46758221,-0.419540552,0.355629562,-1.179712254,0.238114678,0.99947604
Cenpo,234.6471069,0.095797198,0.196810082,0.486749442,0.626435903,0.99947604
Cenpp,56.57229456,0.45871992,0.433461554,1.058271296,0.289931775,0.99947604
Cenpq,205.0274625,-0.301296918,0.20666132,-1.457926032,0.144860932,0.99947604
Cenps,126.3765311,0.45904005,0.327870432,1.400065408,0.161493733,0.99947604
Cenpt,538.1004314,0.055327953,0.148460041,0.372679094,0.709387298,0.99947604
Cenpu,57.71052837,0.025815709,0.449202028,0.057470152,0.954170682,0.99947604
Cenpv,791.3232928,0.199739943,0.154689724,1.291229549,0.196624092,0.99947604
Cenpw,126.5795117,0.131036951,0.277142433,0.472814463,0.636345555,0.99947604
Cenpx,541.8828096,0.010325582,0.190439697,0.054219693,0.956760131,0.99947604
Cep104,2450.746785,-0.015867577,0.083000691,-0.191174036,0.848389245,0.99947604
Cep112,196.4946725,0.042741782,0.200933985,0.212715542,0.831548843,0.99947604
Cep120,3318.857491,-0.075664505,0.078432849,-0.964704289,0.334692947,0.99947604
Cep126,896.3473599,-0.10905995,0.117512898,-0.928067912,0.353372343,0.99947604
Cep128,349.8503358,-0.019582901,0.195253007,-0.100295003,0.920110124,0.99947604
Cep131,1244.45837,0.100688349,0.111286186,0.904769525,0.365587499,0.99947604
Cep135,621.0735751,0.266091494,0.173185521,1.536453464,0.124427203,0.99947604
Cep15,1272.08969,0.081403817,0.109649073,0.742403146,0.457843114,0.99947604
Cep152,251.8709679,0.06756673,0.195629117,0.345381763,0.729807385,0.99947604
Cep162,964.0604727,-0.129871202,0.150108454,-0.865182467,0.386938647,0.99947604
Cep164,1076.544956,0.100321715,0.133632521,0.750728292,0.452816193,0.99947604
Cep170,4923.609819,-0.167211042,0.09648452,-1.733034923,0.083089462,0.99947604
Cep170b,14517.64435,-0.035671212,0.078899237,-0.452110983,0.651189032,0.99947604
Cep19,2550.518419,0.004172029,0.076915856,0.054241467,0.956742783,0.99947604
Cep192,596.7742467,-0.08755843,0.177142824,-0.494281553,0.621107351,0.99947604
Cep20,2000.278939,-0.032256127,0.099745305,-0.323384921,0.746403748,0.99947604
Cep250,2156.02348,-0.022735145,0.107157022,-0.21216664,0.831977032,0.99947604
Cep290,1239.407525,-0.179545375,0.123126497,-1.458218825,0.144780237,0.99947604
Cep295,1192.07009,-0.133804471,0.131116898,-1.020497535,0.307492558,0.99947604
Cep295nl,15.24939847,-0.849923033,0.8287409,-1.025559415,0.305099306,0.99947604
Cep350,3959.501536,-0.101473956,0.070298502,-1.443472525,0.148887407,0.99947604
Cep41,408.0702938,-0.008357244,0.191251668,-0.043697629,0.965145429,0.99947604
Cep43,1048.420283,-0.047042107,0.145597853,-0.323096155,0.746622422,0.99947604
Cep44,438.3343829,-0.408897929,0.171548174,-2.383574946,0.017145393,0.95344486
Cep55,25.49079503,-0.65286598,0.812049078,-0.80397355,0.421412251,0.99947604
Cep57,954.9076529,-0.060775706,0.130514801,-0.465661406,0.641457881,0.99947604
Cep57l1,243.5072203,0.09393952,0.24533057,0.382909965,0.701786523,0.99947604
Cep63,1296.039749,-0.131547873,0.117641808,-1.118206828,0.263478669,0.99947604
Cep68,1631.123231,0.121555398,0.104811193,1.159755889,0.246148208,0.99947604
Cep70,805.3737631,0.104974141,0.129856974,0.80838278,0.418870262,0.99947604
Cep72,116.8846913,-0.492456006,0.358563852,-1.373412304,0.169624207,0.99947604
Cep76,446.3910505,-0.149625358,0.281639948,-0.531264684,0.595235375,0.99947604
Cep78,597.674023,0.249615622,0.157573542,1.584121415,0.113166092,0.99947604
Cep83,1790.364948,-0.037232606,0.077572527,-0.479971549,0.631247624,0.99947604
Cep85,795.2333255,0.013000336,0.162774884,0.079866966,0.936343064,0.99947604
Cep85l,1432.371568,-0.037589727,0.095609322,-0.393159639,0.694201578,0.99947604
Cep89,493.5458994,0.010249461,0.167181659,0.061307332,0.951114452,0.99947604
Cep95,469.650165,0.00841057,0.150523555,0.055875438,0.955441038,0.99947604
Cep97,1605.549454,0.077600824,0.10870902,0.713839787,0.475326254,0.99947604
Cept1,1946.429761,-0.003159275,0.118124036,-0.0267454,0.978662802,0.99947604
Cer1,2.126721854,-2.841521876,2.764127431,-1.027999594,0.303950019,0.99947604
Cercam,476.964388,0.005310926,0.124884275,0.042526779,0.966078765,0.99947604
Cerk,5672.598914,-0.114581061,0.096854804,-1.183018871,0.236801668,0.99947604
Cerkl,89.08030871,-0.402248292,0.379240833,-1.060667145,0.288841196,0.99947604
Cers1,2632.314311,0.003309974,0.128511353,0.025756277,0.979451737,0.99947604
Cers2,3711.580187,-0.000116012,0.086889275,-0.001335173,0.998934687,0.999594985
Cers3,24.10983204,-0.831909307,0.702261334,-1.184614996,0.236169705,0.99947604
Cers4,2990.738419,-0.034529469,0.082557173,-0.418249162,0.675764955,0.99947604
Cers5,1711.616637,-0.186189005,0.109166224,-1.705555053,0.088090954,0.99947604
Cers6,2532.9439,-0.089943341,0.096252125,-0.934455644,0.350068906,0.99947604
Cert1,5900.994228,-0.2034532,0.068987586,-2.949127688,0.003186723,0.665266805
Ces1a,2.367237915,-4.267780118,2.673664103,-1.596228978,0.11043768,0.99947604
Ces1d,26.25583283,-0.351537619,0.939877616,-0.374024887,0.708385801,0.99947604
Ces1e,1.211090365,-3.191167704,3.670561178,-0.869395046,0.384631092,0.99947604
Ces1f,2.899698678,0.395127405,2.094957532,0.18860879,0.850399443,0.99947604
Ces2b,2.829297004,-1.222683167,2.342499614,-0.521956614,0.601700539,0.99947604
Ces2e,4.033447598,0.466923854,2.363171567,0.197583561,0.843370897,0.99947604
Ces2g,57.65839464,-0.056605258,0.584302993,-0.096876549,0.922824432,0.99947604
Ces5a,27.6628218,-0.897528862,0.674140027,-1.331368596,0.183067757,0.99947604
Cetn2,1711.064572,0.021603966,0.099156724,0.21787696,0.827524979,0.99947604
Cetn3,2117.629363,-0.011155617,0.094073067,-0.118584602,0.905604465,0.99947604
Cetn4,337.3936879,-0.75772213,0.295510823,-2.564109576,0.010344088,0.893110054
Cfap100,217.7918419,-0.198719301,0.306367421,-0.648630653,0.516577138,0.99947604
Cfap107,10.83894898,-0.777747037,1.357674503,-0.572852356,0.566744666,0.99947604
Cfap119,264.6132426,-0.024077404,0.286860882,-0.083934079,0.933108844,0.99947604
Cfap126,226.8410919,-0.432667186,0.234915928,-1.841795869,0.065505015,0.99947604
Cfap141,164.1333267,-0.781021376,0.270610449,-2.88614641,0.003899907,0.685073829
Cfap157,105.1399468,-0.496785731,0.31228457,-1.590811006,0.111652115,0.99947604
Cfap161,106.5571638,-0.702605722,0.419280494,-1.675741494,0.093788838,0.99947604
Cfap20,1829.903258,-0.052852377,0.095116886,-0.555657143,0.57844526,0.99947604
Cfap206,155.5920622,-0.420598238,0.325258319,-1.293120615,0.195969346,0.99947604
Cfap20dc,523.9888045,0.104482284,0.180957789,0.577384841,0.563679512,0.99947604
Cfap210,142.1265771,-0.102121189,0.276754899,-0.368995055,0.712131411,0.99947604
